# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.0
#@/tick	82628
#@/user_id	mac_double_pinyin_fly
bu rang 	不讓	c=2 d=8.67557e-06 t=82628
bu ren wei 	不認爲	c=1 d=8.93341e-27 t=82628
bu rong yi 	不容易	c=1 d=1.62241e-46 t=82628
bu ru 	不如	c=6 d=1.14238e-07 t=82628
bu shang 	補上	c=5 d=4.72774e-11 t=82628
bu shao 	不少	c=8 d=4.49635e-09 t=82628
bu shi 	不是	c=159 d=0.224262 t=82628
bu shi shen me 	不是什麼	c=1 d=2.0679e-18 t=82628
bu shi zi 	不識字	c=1 d=1.03632e-08 t=82628
bu shou 	不受	c=2 d=0.000696112 t=82628
bu shu 	部署	c=17 d=5.96896e-05 t=82628
bu shu yu 	不屬於	c=1 d=1.9175e-12 t=82628
bu shuang 	不爽	c=1 d=1.16298e-41 t=82628
bu shui 	不睡	c=1 d=2.33718e-17 t=82628
bu shui jiao 	不睡覺	c=1 d=3.5228e-50 t=82628
bu shuo 	不說	c=1 d=3.65748e-109 t=82628
bu song 	不送	c=1 d=5.52843e-87 t=82628
bu suan 	不算	c=3 d=6.81935e-56 t=82628
bu sui ji 	不隨機	c=1 d=5.62974e-36 t=82628
bu ta shi 	不踏實	c=1 d=0.217621 t=82628
bu tai 	不太	c=28 d=0.208591 t=82628
bu tai dui 	不太對	c=1 d=2.18653e-86 t=82628
bu tai hao 	不太好	c=1 d=1.69877e-87 t=82628
bu tai ji de 	不太記得	c=1 d=9.61249e-36 t=82628
bu tai li jie 	不太理解	c=1 d=3.87268e-17 t=82628
bu tai qing chu 	不太清楚	c=1 d=9.12163e-37 t=82628
bu tai que ding 	不太確定	c=1 d=3.07698e-17 t=82628
bu tai xi huan 	不太喜歡	c=1 d=4.82699e-79 t=82628
bu tao lun 	不討論	c=1 d=1.37165e-12 t=82628
bu tie 	補貼	c=2 d=9.88334e-10 t=82628
bu tong 	不同	c=25 d=0.0128857 t=82628
bu tuo 	不妥	c=1 d=1.02916e-44 t=82628
bu wan 	不玩	c=1 d=1.03418e-13 t=82628
bu wan 	補完	c=1 d=1.23999e-60 t=82628
bu wan quan 	不完全	c=2 d=1.21362e-13 t=82628
bu wei fan 	不違反	c=1 d=2.86603e-05 t=82628
bu wei yi 	不唯一	c=2 d=6.94212e-104 t=82628
bu wen ding 	不穩定	c=2 d=7.95346e-13 t=82628
bu xi huan 	不喜歡	c=1 d=5.02398e-79 t=82628
bu xi qi 	不稀奇	c=0 d=7.50432e-36 t=82628
bu xi wang 	不希望	c=1 d=0.00170362 t=82628
bu xiang 	不像	c=3 d=8.34249e-16 t=82628
bu xiang 	不想	c=7 d=9.01039e-11 t=82628
bu xiao 	不小	c=1 d=6.6372e-61 t=82628
bu xiao de 	不小的	c=1 d=5.81522e-35 t=82628
bu xiao de 	不曉得	c=1 d=3.76411e-06 t=82628
bu xing 	不行	c=17 d=0.000904389 t=82628
bu xiu 	不休	c=3 d=2.72764e-11 t=82628
bu xiu gang 	不鏽鋼	c=1 d=2.35716e-117 t=82628
bu xu 	不需	c=1 d=9.30589e-37 t=82628
bu xu yao 	不需要	c=19 d=0.714864 t=82628
bu xuan 	不選	c=1 d=2.42696e-78 t=82628
bu yao 	不要	c=22 d=0.460704 t=82628
bu yao ren 	不咬人	c=1 d=1.96164e-15 t=82628
bu yi 	不宜	c=0 d=2.91163e-74 t=82628
bu yi 	布衣	c=1 d=3.19146e-35 t=82628
bu yi di neng 	不宜低能	c=1 d=2.92622e-73 t=82628
bu yi ding 	不一定	c=21 d=0.0152222 t=82628
bu yi ya neng 	不咿呀能	c=1 d=1.20679e-123 t=82628
bu yi yang 	不一樣	c=18 d=0.111917 t=82628
bu yi zhi 	不一致	c=2 d=2.33758e-19 t=82628
bu ying 	不應	c=1 d=8.71496e-118 t=82628
bu ying gai 	不應該	c=11 d=0.0134361 t=82628
bu ying xiang 	不影響	c=1 d=3.12105e-96 t=82628
bu yong 	不用	c=118 d=0.976277 t=82628
bu yuan 	不遠	c=1 d=9.37038e-30 t=82628
bu yuan yi 	不願意	c=1 d=3.10938e-52 t=82628
bu zai 	不再	c=5 d=5.3683e-06 t=82628
bu zai 	不在	c=24 d=0.033735 t=82628
bu zai xian 	不在線	c=1 d=1.1754e-107 t=82628
bu zen mei 	不怎沒	c=1 d=6.36069e-31 t=82628
bu zhe teng 	不折騰	c=1 d=1.59277e-35 t=82628
bu zheng chang 	不正常	c=1 d=6.58459e-85 t=82628
bu zhi chi 	不支持	c=3 d=8.21548e-12 t=82628
bu zhi dao 	不知道	c=29 d=0.214381 t=82628
bu zhi yu 	不至於	c=2 d=0.222018 t=82628
bu zhou 	步驟	c=3 d=5.22224e-05 t=82628
bu zhu 	不住	c=3 d=2.26071e-08 t=82628
bu zhun que 	不準確	c=1 d=4.52043e-13 t=82628
bu zhuo 	捕捉	c=1 d=4.4412e-99 t=82628
bu zou 	不走	c=2 d=5.17441e-94 t=82628
bu zou 	步驟	c=8 d=0.00025075 t=82628
bu zu 	不足	c=1 d=2.56723e-92 t=82628
bu zuo wei 	不作爲	c=1 d=3.84276e-14 t=82628
ca ni 	擦你	c=1 d=1.40275e-11 t=82628
cai 	彩	c=1 d=8.23035e-92 t=82628
cai 	才	c=41 d=0.124307 t=82628
cai 	猜	c=11 d=3.9731e-15 t=82628
cai 	菜	c=10 d=0.404542 t=82628
cai 	財	c=1 d=4.24952e-80 t=82628
cai bao 	財報	c=2 d=2.19614e-20 t=82628
cai ce 	猜測	c=2 d=2.64613e-07 t=82628
cai dan 	彩蛋	c=1 d=2.50299e-88 t=82628
cai fu 	財富	c=1 d=2.75365e-05 t=82628
cai gou 	採購	c=1 d=1.74402e-14 t=82628
cai jing 	財經	c=1 d=4.31844e-34 t=82628
cai keng 	踩坑	c=1 d=8.44068e-36 t=82628
cai liao 	材料	c=13 d=5.73889e-06 t=82628
cai neng 	才能	c=6 d=0.00190128 t=82628
cai shi 	纔是	c=1 d=1.05924e-30 t=82628
cai wu 	財務	c=12 d=7.17556e-08 t=82628
cai xin 	財新	c=2 d=0.302704 t=82628
cai xing 	才行	c=2 d=5.13819e-20 t=82628
cai yi 	才藝	c=0 d=2.55131e-108 t=82628
cai yi biao yan 	才藝表演	c=1 d=2.56409e-107 t=82628
cai yong 	採用	c=1 d=1.21341e-11 t=82628
cai you 	纔有	c=2 d=1.15682e-08 t=82628
cai yuan 	裁員	c=3 d=8.05281e-12 t=82628
cai yun 	彩雲	c=3 d=2.20602e-14 t=82628
can 	慘	c=2 d=0.29523 t=82628
can jia 	參加	c=73 d=0.104857 t=82628
can kao 	參考	c=26 d=8.83931e-05 t=82628
can shu 	參數	c=20 d=3.33847e-06 t=82628
can yi yuan 	參議院	c=1 d=2.64019e-10 t=82628
can yin 	餐飲	c=1 d=2.19376e-66 t=82628
can yu 	參與	c=3 d=1.0158e-08 t=82628
can zhao 	參照	c=6 d=1.70978e-16 t=82628
cang 	倉	c=2 d=9.54797e-45 t=82628
cang 	藏	c=1 d=1.69317e-107 t=82628
cang ku 	倉庫	c=1 d=7.10031e-31 t=82628
cang lu 	蒼鷺	c=2 d=2.90668e-16 t=82628
cang wei 	倉位	c=1 d=0.0682212 t=82628
cao 	草	c=3 d=0.110322 t=82628
cao cong 	草叢	c=1 d=5.03817e-24 t=82628
cao dong 	草東	c=1 d=1.1372e-42 t=82628
cao he jing 	漕河涇	c=4 d=1.74764e-36 t=82628
cao zuo 	操作	c=19 d=1.01213e-12 t=82628
ce 	側	c=1 d=1.10815e-61 t=82628
ce 	冊	c=1 d=3.23353e-42 t=82628
ce 	測	c=40 d=1.24651 t=82628
ce guo 	測過	c=1 d=4.52861e-93 t=82628
ce hua 	策劃	c=2 d=1.70863e-08 t=82628
ce le 	策勒	c=1 d=1.45966e-67 t=82628
ce liang 	測量	c=1 d=3.55529e-11 t=82628
ce lv 	測率	c=2 d=4.27706e-09 t=82628
ce lve 	策略	c=10 d=5.57846e-05 t=82628
ce shi 	測試	c=47 d=0.00376012 t=82628
ce shi hou 	測試後	c=1 d=1.161e-21 t=82628
ce shi ji 	測試機	c=1 d=7.33274e-57 t=82628
ce suo 	廁所	c=2 d=4.61567e-23 t=82628
ceng 	層	c=3 d=2.2049e-08 t=82628
ceng mian 	層面	c=1 d=0.00121258 t=82628
cha 	差	c=9 d=0.000928628 t=82628
cha 	插	c=3 d=8.00992e-08 t=82628
cha 	查	c=33 d=5.74366e-07 t=82628
cha 	茶	c=1 d=3.58175e-10 t=82628
cha ba 	插拔	c=2 d=3.58412e-68 t=82628
cha bie 	差別	c=6 d=0.000593187 t=82628
cha bu duo 	差不多	c=27 d=1.11021e-08 t=82628
cha cha 	查查	c=3 d=7.78378e-24 t=82628
cha cuo 	查錯	c=1 d=6.77035e-30 t=82628
cha dao 	查到	c=1 d=4.48188e-118 t=82628
cha dian 	差點	c=1 d=1.59749e-11 t=82628
cha jia 	差價	c=3 d=0.0581764 t=82628
cha jian 	插件	c=2 d=1.33242e-34 t=82628
cha kan 	查看	c=4 d=2.79186e-05 t=82628
cha xian ban 	插線板	c=1 d=1.30454e-10 t=82628
cha xue 	查血	c=1 d=9.37865e-11 t=82628
cha xun 	查詢	c=17 d=1.45586 t=82628
cha yi 	差異	c=1 d=2.12271e-61 t=82628
cha zhao 	查找	c=1 d=3.2824e-42 t=82628
chai 	拆	c=4 d=4.83403e-08 t=82628
chai cheng 	拆成	c=1 d=1.74853e-15 t=82628
chai fen 	拆分	c=1 d=1.40223e-36 t=82628
chai keng 	拆坑	c=1 d=8.39858e-36 t=82628
chai lv 	差旅	c=1 d=7.18243e-78 t=82628
chai xian 	拆線	c=1 d=5.18453e-08 t=82628
chan 	產	c=5 d=2.13067e-19 t=82628
chan 	禪	c=2 d=3.50741e-18 t=82628
chan chu 	產出	c=1 d=5.60661e-17 t=82628
chan hou 	產後	c=2 d=3.61347e-106 t=82628
chan jia 	產假	c=2 d=2.74131e-11 t=82628
chan jian 	產檢	c=1 d=6.96089e-33 t=82628
chan pin 	產品	c=3 d=5.45598e-20 t=82628
chan pin xian 	產品線	c=1 d=1.79616e-37 t=82628
chan sheng 	產生	c=2 d=6.83141e-18 t=82628
chan ye 	產業	c=1 d=9.24659e-50 t=82628
chang 	唱	c=1 d=3.77642e-15 t=82628
chang 	場	c=5 d=0.574089 t=82628
chang 	常	c=1 d=1.28333e-23 t=82628
chang 	昶	c=1 d=3.17943e-20 t=82628
chang 	長	c=12 d=0.666977 t=82628
chang cheng 	長城	c=2 d=1.73289e-19 t=82628
chang du 	長度	c=5 d=0.00124991 t=82628
chang gui 	常規	c=1 d=1.92181e-09 t=82628
chang jia 	長假	c=2 d=8.45789e-52 t=82628
chang jian 	常見	c=1 d=2.24738e-56 t=82628
chang jiang 	長江	c=4 d=0.000609544 t=82628
chang jing 	場景	c=1 d=4.70571e-15 t=82628
chang jiu 	長久	c=1 d=9.14243e-05 t=82628
chang long 	長隆	c=1 d=3.82945e-32 t=82628
chang nian 	常年	c=1 d=3.87202e-15 t=82628
chang peng 	敞篷	c=1 d=2.43614e-93 t=82628
chang qi 	長期	c=1 d=5.49746e-21 t=82628
chang shang 	廠商	c=1 d=4.50707e-37 t=82628
chang shi 	嘗試	c=11 d=4.58562e-05 t=82628
chang shu 	常熟	c=1 d=9.66725e-44 t=82628
chang tan 	長灘	c=1 d=3.85258e-44 t=82628
chang tong 	暢通	c=2 d=3.55528e-36 t=82628
chang tu 	長途	c=1 d=1.30859e-17 t=82628
chang wai 	場外	c=1 d=2.25564e-11 t=82628
chang yong 	常用	c=3 d=2.29591e-72 t=82628
chang zhou 	常州	c=2 d=5.9978e-38 t=82628
chao 	吵	c=3 d=3.06527e-31 t=82628
chao 	抄	c=2 d=3.17878e-47 t=82628
chao 	潮	c=1 d=1.42304e-121 t=82628
chao 	炒	c=2 d=2.2846e-14 t=82628
chao 	超	c=4 d=1.36598e-22 t=82628
chao bao 	超薄	c=2 d=1.68982e-43 t=82628
chao chu 	超出	c=1 d=3.41531e-09 t=82628
chao di 	抄底	c=1 d=1.1333e-31 t=82628
chao guo 	超過	c=9 d=0.000862153 t=82628
chao ji 	超級	c=1 d=6.34988e-11 t=82628
chao mo 	超模	c=1 d=1.79647e-39 t=82628
chao pin 	超頻	c=2 d=8.60109e-71 t=82628
chao shang 	抄上	c=1 d=1.40816e-115 t=82628
chao sheng 	朝聖	c=1 d=7.59911e-65 t=82628
chao sheng 	超聲	c=1 d=1.80393e-29 t=82628
chao shi 	超時	c=1 d=2.72671e-07 t=82628
chao xian 	朝鮮	c=1 d=0.0485578 t=82628
che 	扯	c=1 d=3.76987e-24 t=82628
che 	撤	c=2 d=7.12376e-11 t=82628
che 	車	c=47 d=1.33748e-06 t=82628
che chang 	車長	c=1 d=6.73085e-20 t=82628
che hui 	撤回	c=4 d=3.13263e-22 t=82628
che ji 	車技	c=1 d=1.29174e-41 t=82628
che liang 	車輛	c=2 d=0.0822011 t=82628
che pai 	車牌	c=1 d=8.27214e-34 t=82628
che pai hao 	車牌號	c=1 d=2.40746e-42 t=82628
che wei 	車位	c=5 d=1.15566e-33 t=82628
che xing 	車型	c=1 d=1.31716e-35 t=82628
chen 	琛	c=3 d=3.91481e-19 t=82628
chen 	陳	c=6 d=6.91939e-08 t=82628
chen chao 	陳超	c=1 d=1.09158e-119 t=82628
chen mo 	塵魔	c=1 d=0.00353515 t=82628
chen qiu shi 	陳求實	c=1 d=4.63249e-07 t=82628
chen zhe 	趁着	c=1 d=3.03364e-56 t=82628
cheng 	城	c=6 d=3.19754e-28 t=82628
cheng 	成	c=27 d=0.327915 t=82628
cheng 	撐	c=1 d=0.19205 t=82628
cheng 	稱	c=7 d=0.201322 t=82628
cheng bao 	城堡	c=2 d=1.71006e-18 t=82628
cheng ben 	成本	c=6 d=0.00125578 t=82628
cheng bu zhu 	撐不住	c=1 d=7.08008e-115 t=82628
cheng chu 	稱出	c=1 d=0.0338776 t=82628
cheng du 	成都	c=2 d=3.63898e-20 t=82628
cheng du 	程度	c=6 d=0.00225411 t=82628
cheng fen 	成分	c=2 d=1.51721e-22 t=82628
cheng gong 	成功	c=8 d=0.00453857 t=82628
cheng ji 	成績	c=2 d=1.78167e-30 t=82628
cheng ji dan 	成績單	c=1 d=2.29996e-34 t=82628
cheng jiu 	成就	c=2 d=0.000611253 t=82628
cheng li 	成立	c=2 d=0.00647375 t=82628
cheng se 	成色	c=1 d=7.06541e-120 t=82628
cheng shi 	城市	c=5 d=2.27317e-31 t=82628
cheng shu 	成熟	c=1 d=1.29759e-06 t=82628
cheng tian 	成田	c=2 d=2.08492e-77 t=82628
cheng wei 	成爲	c=3 d=2.01016e-05 t=82628
cheng xu 	程序	c=7 d=4.46769e-22 t=82628
cheng xu yuan 	程序員	c=4 d=4.10363e-22 t=82628
cheng yi 	誠意	c=1 d=1.91992e-115 t=82628
cheng yuan 	成員	c=3 d=0.000369256 t=82628
chi 	吃	c=76 d=0.693789 t=82628
chi 	尺	c=1 d=6.16726e-50 t=82628
chi 	池	c=2 d=1.17128e-07 t=82628
chi 	馳	c=1 d=6.49935e-20 t=82628
chi bao liu 	吃保留	c=1 d=1.89874e-14 t=82628
chi bi 	赤壁	c=1 d=8.61706e-44 t=82628
chi cang 	持倉	c=1 d=9.70218e-57 t=82628
chi chi 	吃吃	c=2 d=1.1315e-71 t=82628
chi chi he he 	喫喫喝喝	c=1 d=1.22515e-36 t=82628
chi chu lai 	吃出來	c=1 d=5.13191e-35 t=82628
chi cun 	尺寸	c=1 d=7.72421e-110 t=82628
chi da 	齒大	c=1 d=6.46694e-20 t=82628
chi dao 	遲到	c=2 d=6.59852e-29 t=82628
chi fan 	喫飯	c=9 d=3.64489e-07 t=82628
chi ge 	喫個	c=2 d=1.33848e-18 t=82628
chi ge fan 	喫個飯	c=2 d=4.82057e-34 t=82628
chi guo 	喫過	c=1 d=8.24938e-31 t=82628
chi hao 	喫好	c=1 d=2.05633e-99 t=82628
chi jin qu 	吃進去	c=1 d=1.15384e-07 t=82628
chi le 	喫了	c=1 d=2.5435e-71 t=82628
chi tu 	赤兔	c=0 d=8.38858e-23 t=82628
chi tu ma 	赤兔馬	c=1 d=8.43063e-22 t=82628
chi wan 	喫完	c=1 d=8.31812e-11 t=82628
chi xi gua 	喫西瓜	c=1 d=3.82334e-72 t=82628
chi xu 	持續	c=4 d=0.0120343 t=82628
chi zao 	遲早	c=2 d=9.74283e-18 t=82628
chong 	充	c=13 d=1.24026e-08 t=82628
chong 	崇	c=1 d=5.55952e-06 t=82628
chong 	重	c=8 d=2.75555e-13 t=82628
chong dian 	充電	c=20 d=2.4792e-05 t=82628
chong dian kou 	充電口	c=1 d=2.79621e-09 t=82628
chong dian qi 	充電器	c=4 d=5.76343e-18 t=82628
chong fen 	充分	c=1 d=1.51303e-19 t=82628
chong fu 	重複	c=10 d=6.08514e-10 t=82628
chong he 	沖和	c=1 d=9.52525e-17 t=82628
chong he 	重合	c=1 d=9.573e-17 t=82628
chong ji 	衝擊	c=1 d=2.59364e-36 t=82628
chong kai 	重開	c=1 d=1.60901e-66 t=82628
chong man 	充滿	c=2 d=2.37349e-15 t=82628
chong ming 	崇明	c=5 d=3.47589e-10 t=82628
chong pei 	充沛	c=1 d=7.92701e-62 t=82628
chong qi 	重啓	c=12 d=1.07602e-09 t=82628
chong qing 	重慶	c=4 d=6.97957e-26 t=82628
chong shi 	重試	c=2 d=6.39911e-43 t=82628
chong tu 	衝突	c=10 d=5.54516e-05 t=82628
chong wu 	寵物	c=1 d=3.4e-15 t=82628
chong xian 	重現	c=4 d=2.21557e-06 t=82628
chong xie 	重寫	c=1 d=6.82284e-62 t=82628
chong xin 	重新	c=53 d=0.843665 t=82628
chong yin 	沖印	c=1 d=5.44554e-27 t=82628
chong yu 	充裕	c=1 d=7.0115e-30 t=82628
chong zhi 	充值	c=2 d=1.83818e-15 t=82628
chong zhi 	重置	c=8 d=0.240509 t=82628
chong zhuang 	重裝	c=3 d=1.23722e-63 t=82628
chong zi 	蟲子	c=2 d=1.93243e-15 t=82628
chong zu 	充足	c=2 d=9.76677e-15 t=82628
chou 	丑	c=1 d=1.49041e-77 t=82628
chou 	抽	c=2 d=0.494108 t=82628
chou jiang 	抽獎	c=2 d=4.09351e-05 t=82628
chou kong 	抽空	c=1 d=5.08274e-10 t=82628
chou ti 	抽屜	c=4 d=2.34124e-08 t=82628
chou xiang 	抽象	c=1 d=4.83403e-08 t=82628
chou yang 	抽樣	c=1 d=8.02903e-36 t=82628
chu 	出	c=30 d=0.430049 t=82628
chu 	初	c=3 d=4.32225e-15 t=82628
chu 	處	c=1 d=4.06141e-18 t=82628
chu 	除	c=7 d=6.86566e-18 t=82628
chu cang 	儲藏	c=1 d=1.28836e-69 t=82628
chu chai 	出差	c=2 d=0.00400585 t=82628
chu chu 	出處	c=1 d=2.9953e-24 t=82628
chu cun 	儲存	c=1 d=7.43116e-08 t=82628
chu cuo 	出錯	c=3 d=1.63315e-06 t=82628
chu fa 	出發	c=13 d=3.04324e-05 t=82628
chu fa 	處罰	c=1 d=1.34542e-20 t=82628
chu fa 	觸發	c=9 d=2.69958e-07 t=82628
chu fei 	除非	c=5 d=3.0585e-05 t=82628
chu guo 	出國	c=2 d=1.14805e-36 t=82628
chu hai kou 	出海口	c=1 d=1.23452e-08 t=82628
chu kou 	出口	c=2 d=1.3424e-23 t=82628
chu lai 	出來	c=51 d=0.509157 t=82628
chu le 	出了	c=3 d=9.66921e-17 t=82628
chu le 	除了	c=17 d=0.00701293 t=82628
chu li 	處理	c=34 d=0.0106901 t=82628
chu men 	出門	c=1 d=2.40624e-36 t=82628
chu neng 	儲能	c=1 d=7.56611e-102 t=82628
chu qi 	初期	c=1 d=2.16609e-05 t=82628
chu qu 	出去	c=10 d=0.122456 t=82628
chu sheng 	出生	c=9 d=4.2626e-06 t=82628
chu shi 	初始	c=3 d=1.74097e-61 t=82628
chu shi hua 	初始化	c=5 d=0.0572687 t=82628
chu tou 	出頭	c=1 d=5.17539e-46 t=82628
chu wen ti 	出問題	c=1 d=1.14322e-104 t=82628
chu xian 	出現	c=14 d=7.61126e-05 t=82628
chu xian wen ti 	出現問題	c=1 d=6.429e-39 t=82628
chu xing 	出行	c=1 d=1.24371e-07 t=82628
chu yi 	初一	c=1 d=9.92238e-27 t=82628
chu zhong 	出衆	c=1 d=2.07778e-74 t=82628
chu zhong 	初中	c=2 d=3.36388e-08 t=82628
chu zhong 	初衷	c=1 d=3.13073e-103 t=82628
chu zhong tong xue 	初中同學	c=1 d=3.38074e-07 t=82628
chu zu 	出租	c=2 d=1.85281e-20 t=82628
chu zu che 	出租車	c=1 d=2.50622e-15 t=82628
chuan 	串	c=1 d=2.52969e-07 t=82628
chuan 	傳	c=16 d=0.000142666 t=82628
chuan 	川	c=3 d=1.78234e-05 t=82628
chuan 	穿	c=3 d=1.96452e-35 t=82628
chuan 	船	c=1 d=1.25792e-23 t=82628
chuan dao 	傳導	c=1 d=2.45142e-49 t=82628
chuan di 	傳遞	c=1 d=1.29424e-05 t=82628
chuan gei 	傳給	c=1 d=1.57752e-10 t=82628
chuan guo 	穿過	c=1 d=3.42298e-06 t=82628
chuan lian 	串聯	c=1 d=1.20987e-06 t=82628
chuan ran 	傳染	c=2 d=4.36283e-07 t=82628
chuan ru 	傳入	c=1 d=1.80941e-94 t=82628
chuan song 	傳送	c=2 d=1.43906e-09 t=82628
chuan tong 	傳統	c=2 d=2.14009e-10 t=82628
chuan xia 	傳下	c=1 d=1.03221e-20 t=82628
chuan zhang 	船長	c=1 d=2.19325e-122 t=82628
chuang 	創	c=26 d=0.0731678 t=82628
chuang 	牀	c=7 d=0.99005 t=82628
chuang dian 	牀墊	c=2 d=1.16263e-08 t=82628
chuang jian 	創建	c=59 d=0.602639 t=82628
chuang shi 	創始	c=1 d=5.7298e-08 t=82628
chuang shi ren 	創始人	c=1 d=5.58834e-08 t=82628
chuang te 	創特	c=1 d=8.43296e-84 t=82628
chuang wei 	創維	c=1 d=1.26006e-43 t=82628
chuang ye 	創業	c=3 d=4.023e-10 t=82628
chuang ye ban 	創業板	c=2 d=1.18999e-17 t=82628
chuang yi 	創意	c=2 d=1.27584e-13 t=82628
chuang yi yuan 	創醫院	c=1 d=4.25604e-98 t=82628
chui 	吹	c=1 d=1.04269e-80 t=82628
chui 	鎚	c=1 d=2.18898e-11 t=82628
chui zhi 	垂直	c=4 d=9.7243e-25 t=82628
chun 	春	c=1 d=4.22919e-53 t=82628
chun 	純	c=1 d=9.32711e-05 t=82628
chun hua 	春華	c=0 d=5.59404e-21 t=82628
chun hui 	春暉	c=1 d=1.22224e-08 t=82628
chun jie 	春節	c=12 d=0.690734 t=82628
chun tian 	春天	c=2 d=3.74916e-18 t=82628
chun wan 	春晚	c=1 d=6.19627e-17 t=82628
chun you 	春遊	c=1 d=5.21141e-10 t=82628
chun yun 	春運	c=1 d=1.2625e-07 t=82628
chuo 	戳	c=1 d=7.71371e-94 t=82628
ci 	次	c=13 d=1.76065e-08 t=82628
ci 	瓷	c=2 d=2.96235e-33 t=82628
ci 	磁	c=2 d=1.87366e-34 t=82628
ci 	詞	c=3 d=8.27522e-09 t=82628
ci cheng 	茨城	c=1 d=3.33438e-21 t=82628
ci di 	此地	c=0 d=2.48704e-102 t=82628
ci di wu yin 	此地無垠	c=1 d=2.49951e-101 t=82628
ci dian 	詞典	c=1 d=1.26272e-09 t=82628
ci hui 	詞彙	c=1 d=9.63511e-93 t=82628
ci ji 	刺激	c=1 d=2.95192e-117 t=82628
ci ka 	次卡	c=1 d=1.34034e-05 t=82628
ci ku 	詞庫	c=4 d=2.93124 t=82628
ci li 	磁力	c=3 d=7.51339e-75 t=82628
ci pan 	磁盤	c=1 d=6.3889e-83 t=82628
ci shu 	次數	c=1 d=9.52525e-17 t=82628
ci xi 	磁吸	c=5 d=9.24059e-13 t=82628
ci yuan 	次元	c=2 d=1.78435e-40 t=82628
ci yuan 	詞源	c=4 d=1.13513e-19 t=82628
ci zhui 	詞綴	c=2 d=2.4001e-06 t=82628
cong 	從	c=82 d=0.605382 t=82628
cong 	聰	c=2 d=8.61734e-15 t=82628
cong lai 	從來	c=1 d=2.94489e-89 t=82628
cong ming 	聰明	c=1 d=0.0397557 t=82628
cong o 	從哦	c=1 d=3.89743e-180 t=82628
cong wei 	從未	c=1 d=2.99663e-88 t=82628
cu xiao 	促銷	c=1 d=0.159614 t=82628
cu xin 	粗心	c=1 d=1.24532e-81 t=82628
cuan 	竄	c=1 d=8.67178e-89 t=82628
cui 	催	c=2 d=1.05845e-80 t=82628
cui 	粹	c=1 d=2.98432e-69 t=82628
cui hui 	摧毀	c=1 d=1.51175e-09 t=82628
cun 	存	c=18 d=0.247833 t=82628
cun 	寸	c=11 d=2.38325e-09 t=82628
cun 	村	c=5 d=3.83089e-07 t=82628
cun chu 	存儲	c=4 d=8.46281e-08 t=82628
cun dang 	存檔	c=1 d=0.000115644 t=82628
cun liang 	存量	c=1 d=0.00412784 t=82628
cun yi 	存疑	c=1 d=3.2398e-06 t=82628
cun zai 	存在	c=7 d=7.70775e-24 t=82628
cuo 	搓	c=3 d=4.2446e-37 t=82628
cuo 	錯	c=31 d=0.970446 t=82628
cuo de 	錯的	c=1 d=9.92951e-06 t=82628
cuo kai 	錯開	c=3 d=0.00594622 t=82628
cuo shuang dian 	錯雙點	c=1 d=3.77156e-88 t=82628
cuo wu 	錯誤	c=21 d=0.117336 t=82628
da 	大	c=52 d=0.830574 t=82628
da 	打	c=39 d=1.21043 t=82628
da 	搭	c=6 d=5.21496e-18 t=82628
da 	答	c=1 d=2.61634e-109 t=82628
da 	達	c=7 d=7.17678e-10 t=82628
da an 	答案	c=3 d=0.0125882 t=82628
da ba 	大壩	c=1 d=8.67704e-08 t=82628
da ba 	大巴	c=1 d=1.99664e-76 t=82628
da ba 	大把	c=1 d=1.39215e-10 t=82628
da ban 	大阪	c=1 d=1.24799e-18 t=82628
da bao 	大寶	c=2 d=1.10871 t=82628
da bao 	打包	c=1 d=1.83102e-116 t=82628
da bu fen 	大部分	c=1 d=4.55223e-66 t=82628
da bu guo 	打不過	c=2 d=1.35491e-36 t=82628
da bu kai 	打不開	c=1 d=1.43504e-14 t=82628
da bu liao 	大不了	c=1 d=1.73201e-21 t=82628
da chang 	大廠	c=1 d=1.16865e-10 t=82628
da che 	打車	c=1 d=2.11183e-30 t=82628
da cheng 	達成	c=4 d=5.0296e-05 t=82628
da chu lai 	打出來	c=2 d=0.0652193 t=82628
da chuang 	大牀	c=2 d=4.9393e-42 t=82628
da cuo 	打錯	c=2 d=6.70597e-94 t=82628
da dao 	大道	c=1 d=3.20037e-09 t=82628
da dao 	打到	c=1 d=2.22244e-13 t=82628
da dao 	達到	c=3 d=1.03218e-49 t=82628
da diao 	大調	c=1 d=0.806541 t=82628
da duan 	打斷	c=1 d=7.60429e-73 t=82628
da dui 	大隊	c=1 d=1.49228e-33 t=82628
da duo 	大多	c=2 d=0.000614317 t=82628
da duo shu 	大多數	c=10 d=0.000350903 t=82628
da duo shuo 	大多說	c=1 d=4.79832e-09 t=82628
da fan 	打翻	c=2 d=1.68688e-18 t=82628
da fu 	答覆	c=4 d=1.83781e-12 t=82628
da gai 	大概	c=25 d=2.85367e-13 t=82628
da ge 	打個	c=2 d=1.45698e-16 t=82628
da han 	打鼾	c=1 d=2.30153e-42 t=82628
da hao 	大號	c=1 d=1.14459e-118 t=82628
da huan jing 	大環境	c=1 d=1.05081e-83 t=82628
da huo 	大火	c=1 d=1.33683e-33 t=82628
da ji 	大吉	c=1 d=3.81827e-27 t=82628
da jia 	大家	c=67 d=0.740819 t=82628
